age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary,Income_predicted
65,3,11,9,2,7,0,4,1,0,0,40,39,<=50K,<=50K
41,4,9,13,0,0,4,4,0,0,0,40,39,<=50K,<=50K
28,4,0,6,4,6,3,2,1,0,0,45,39,<=50K,<=50K
46,4,12,14,0,3,1,4,0,27828,0,50,39,>50K,>50K
49,4,9,13,2,9,5,4,0,99999,0,20,39,>50K,<=50K
24,4,11,9,4,5,2,2,1,0,0,40,39,<=50K,<=50K
32,4,1,7,2,6,0,4,1,0,0,40,39,<=50K,>50K
71,4,11,9,2,10,0,4,1,6767,0,20,39,<=50K,<=50K
26,4,15,10,2,12,0,4,1,3103,0,40,39,>50K,>50K
29,4,11,9,3,10,1,4,1,0,0,40,39,<=50K,<=50K
50,4,15,10,2,3,0,4,1,99999,0,50,39,>50K,>50K
51,4,8,11,2,2,0,4,1,3103,0,50,39,>50K,>50K
17,3,0,6,4,7,3,4,0,0,0,20,39,<=50K,<=50K
49,4,11,9,2,7,5,2,0,0,0,40,39,>50K,>50K
31,4,0,6,2,6,0,4,1,0,0,40,39,<=50K,<=50K
23,4,1,7,2,6,0,4,1,0,0,40,39,<=50K,<=50K
59,1,11,9,6,4,4,4,1,0,2339,40,39,<=50K,<=50K
17,3,0,6,4,7,3,4,1,0,0,30,39,<=50K,<=50K
43,4,15,10,2,11,0,4,1,7688,0,40,39,>50K,<=50K
38,4,9,13,2,11,0,4,1,7298,0,40,39,>50K,<=50K
37,4,11,9,2,3,0,4,1,0,0,40,39,<=50K,<=50K
29,4,0,6,4,7,3,4,1,0,0,40,39,<=50K,>50K
39,4,9,13,2,3,0,4,1,0,0,50,39,>50K,>50K
31,4,7,12,4,0,1,4,1,2202,0,38,39,<=50K,<=50K
42,1,9,13,3,9,1,4,0,8614,0,45,39,>50K,<=50K
35,1,12,14,2,9,5,4,0,0,0,35,39,>50K,<=50K
39,4,12,14,2,3,0,1,1,15024,0,40,39,>50K,<=50K
40,4,7,12,0,0,4,4,0,0,0,40,39,<=50K,<=50K
66,4,4,3,3,5,4,4,0,0,0,40,33,<=50K,<=50K
30,0,6,5,2,12,0,4,1,0,0,40,39,<=50K,<=50K
47,4,6,5,4,7,4,4,0,0,0,50,39,<=50K,<=50K
45,4,12,14,4,0,1,1,0,0,0,40,30,<=50K,<=50K
31,4,15,10,2,6,0,2,1,0,0,40,38,<=50K,<=50K
33,4,11,9,2,11,0,4,1,3103,0,40,39,>50K,<=50K
32,4,9,13,4,0,1,4,1,0,0,40,39,<=50K,<=50K
28,4,7,12,2,5,0,2,1,0,0,40,39,<=50K,>50K
50,0,11,9,2,0,0,4,1,0,0,40,39,>50K,<=50K
63,4,5,4,0,11,1,4,0,0,0,40,39,<=50K,>50K
28,4,9,13,2,0,0,4,1,0,0,40,39,<=50K,<=50K
38,4,15,10,6,0,4,2,0,0,0,40,39,<=50K,>50K
52,4,11,9,0,7,1,4,0,0,0,38,39,<=50K,<=50K
38,5,14,15,2,9,0,1,1,0,0,40,39,>50K,>50K
41,4,11,9,4,3,1,4,1,2174,0,40,39,<=50K,<=50K
50,7,12,14,4,9,1,4,1,0,0,38,39,<=50K,<=50K
59,4,1,7,2,6,0,4,1,0,0,40,39,<=50K,<=50K
32,4,11,9,2,11,0,4,1,0,0,49,39,<=50K,<=50K
73,1,5,4,2,10,0,4,1,2228,0,10,39,<=50K,>50K
52,5,11,9,0,3,4,4,1,0,0,38,39,<=50K,<=50K
57,4,11,9,2,3,0,4,1,0,0,60,39,<=50K,>50K
35,4,8,11,2,3,0,4,1,7298,0,50,39,>50K,<=50K
51,4,9,13,2,13,0,4,1,0,0,56,39,>50K,<=50K
22,4,1,7,6,11,3,2,0,0,0,35,39,<=50K,<=50K
49,4,11,9,2,11,0,4,1,0,0,40,39,>50K,<=50K
22,4,11,9,4,5,3,2,1,0,0,40,39,<=50K,<=50K
46,1,11,9,2,2,0,4,1,0,1902,40,39,<=50K,>50K
48,4,11,9,0,2,4,4,0,0,0,40,39,<=50K,<=50K
52,4,11,9,2,2,0,4,1,0,0,40,27,<=50K,<=50K
43,7,9,13,2,0,0,4,1,0,0,50,39,>50K,<=50K
25,4,5,4,2,5,0,4,1,0,0,40,25,<=50K,<=50K
31,4,5,4,4,2,1,4,1,0,0,40,39,<=50K,<=50K
19,4,15,10,4,11,3,4,1,0,0,36,39,<=50K,<=50K
19,3,15,10,4,7,3,4,1,0,0,45,39,<=50K,<=50K
51,4,11,9,2,13,0,4,1,0,0,84,39,>50K,<=50K
51,4,9,13,0,3,4,4,1,0,0,40,39,>50K,<=50K
22,6,11,9,4,9,4,4,0,99999,0,40,5,>50K,<=50K
37,1,11,9,0,0,4,2,0,0,0,35,39,<=50K,>50K
19,4,15,10,4,11,3,4,0,0,0,30,39,<=50K,<=50K
45,4,11,9,0,13,4,4,0,0,0,55,39,<=50K,<=50K
21,7,15,10,4,7,3,4,1,0,0,10,39,<=50K,<=50K
52,4,11,9,6,11,1,4,0,0,0,40,39,<=50K,<=50K
46,1,15,10,2,9,0,4,1,0,0,24,39,<=50K,<=50K
42,7,12,14,0,9,1,4,0,0,0,38,39,<=50K,<=50K
56,4,11,9,4,2,1,4,1,0,0,40,39,<=50K,<=50K
23,4,11,9,4,0,1,4,0,0,0,40,39,<=50K,<=50K
58,4,12,14,2,11,0,4,1,0,0,40,39,<=50K,<=50K
70,4,11,9,2,4,0,4,1,0,0,30,39,<=50K,<=50K
30,4,15,10,0,0,4,4,1,0,0,40,39,<=50K,<=50K
45,4,9,13,2,0,0,1,1,0,0,40,30,<=50K,>50K
23,4,15,10,4,2,1,4,1,0,0,44,39,<=50K,<=50K
34,1,15,10,2,13,0,4,1,0,1579,40,39,<=50K,<=50K
38,4,9,13,2,2,5,4,0,0,0,40,39,<=50K,>50K
24,4,8,11,2,2,0,4,1,0,0,40,39,<=50K,<=50K
53,4,5,4,4,13,1,0,1,0,0,40,39,<=50K,<=50K
45,0,11,9,4,13,1,2,1,3325,0,40,39,<=50K,<=50K
21,3,15,10,4,7,3,4,0,0,0,40,39,<=50K,<=50K
21,4,15,10,4,7,3,4,0,0,0,40,33,<=50K,<=50K
34,4,9,13,4,9,1,4,0,0,0,40,39,<=50K,<=50K
32,5,11,9,2,2,0,4,1,5178,0,45,39,>50K,>50K
21,4,11,9,2,5,0,4,1,0,0,40,39,<=50K,<=50K
63,3,12,14,2,7,0,4,1,0,0,30,39,<=50K,<=50K
23,4,6,5,4,5,3,2,1,0,0,36,39,<=50K,<=50K
28,4,9,13,0,2,4,4,1,0,0,50,39,<=50K,<=50K
29,6,11,9,4,13,4,2,1,0,0,45,39,<=50K,<=50K
25,1,9,13,4,9,3,4,0,0,0,40,39,<=50K,<=50K
44,7,12,14,4,9,1,4,0,0,0,60,39,<=50K,<=50K
18,4,11,9,4,7,3,4,0,0,0,8,39,<=50K,<=50K
26,4,11,9,4,7,3,4,1,0,0,24,39,<=50K,>50K
47,1,7,12,2,0,5,4,0,0,0,35,39,>50K,>50K
23,4,11,9,0,11,1,4,1,0,0,40,39,<=50K,>50K
46,4,15,10,2,6,0,4,1,0,0,40,39,<=50K,>50K
61,1,9,13,2,3,0,4,1,5178,0,50,39,>50K,<=50K
25,4,11,9,4,2,2,4,1,0,0,40,39,<=50K,<=50K
38,1,11,9,2,10,0,1,1,0,0,54,39,>50K,<=50K
60,3,9,13,3,7,4,2,0,0,0,15,39,<=50K,<=50K
23,4,15,10,4,7,1,4,1,0,0,20,39,<=50K,<=50K
36,0,11,9,0,0,1,4,0,0,0,48,39,<=50K,>50K
46,4,6,5,0,7,1,4,1,0,0,25,39,<=50K,<=50K
32,6,9,13,2,9,0,4,1,0,0,45,39,>50K,<=50K
40,4,0,6,2,13,0,4,1,0,0,40,39,<=50K,<=50K
31,4,11,9,4,0,3,2,1,0,0,40,39,<=50K,<=50K
31,4,15,10,2,3,0,4,1,0,0,65,39,>50K,>50K
32,7,9,13,4,0,1,4,1,0,0,37,39,<=50K,>50K
21,4,15,10,4,7,3,4,1,0,0,10,39,<=50K,<=50K
63,4,15,10,2,11,0,2,1,0,0,40,39,>50K,<=50K
44,4,15,10,5,3,1,4,1,0,0,45,39,>50K,<=50K
42,6,9,13,2,11,0,4,1,0,0,60,39,<=50K,<=50K
23,3,9,13,4,7,3,4,1,0,0,35,39,<=50K,>50K
30,4,15,10,0,0,1,4,0,0,0,45,39,<=50K,<=50K
24,4,11,9,4,7,4,4,1,0,0,40,7,<=50K,<=50K
44,6,11,9,2,9,5,4,0,0,0,40,21,>50K,<=50K
27,0,9,13,4,3,1,2,1,0,0,48,39,<=50K,<=50K
27,1,15,10,4,3,4,4,1,0,0,40,39,<=50K,<=50K
22,4,11,9,4,7,1,4,0,0,0,45,39,<=50K,<=50K
68,4,11,9,4,11,1,4,0,0,0,40,39,<=50K,<=50K
55,6,15,10,2,4,0,4,1,0,0,99,39,>50K,<=50K
22,6,11,9,4,7,3,4,1,0,0,40,11,<=50K,<=50K
25,4,15,10,2,3,5,4,0,0,0,15,39,<=50K,<=50K
68,6,11,9,2,4,0,4,1,0,0,45,39,<=50K,<=50K
62,4,15,10,6,3,1,4,0,0,0,16,39,<=50K,>50K
26,4,11,9,0,7,2,4,1,0,0,40,39,<=50K,<=50K
34,4,12,14,2,9,0,4,1,0,0,55,39,>50K,<=50K
68,4,15,10,6,11,1,4,1,0,0,40,39,<=50K,<=50K
42,1,9,13,5,3,1,4,1,0,0,45,39,>50K,<=50K
45,4,9,13,2,11,0,4,1,0,0,55,39,<=50K,<=50K
26,4,1,7,4,13,1,4,1,0,0,40,39,<=50K,<=50K
25,4,11,9,2,6,0,4,1,0,0,45,39,<=50K,>50K
23,4,9,13,4,9,3,4,1,0,0,50,39,<=50K,<=50K
29,4,15,10,4,7,1,3,1,0,1590,40,27,<=50K,<=50K
65,8,5,4,6,4,4,4,0,0,0,50,39,<=50K,<=50K
31,4,11,9,4,13,1,4,1,0,0,50,39,<=50K,<=50K
26,4,11,9,4,0,1,4,0,0,0,40,39,<=50K,>50K
39,4,15,10,2,2,0,4,1,0,0,50,39,>50K,<=50K
44,4,11,9,2,6,0,4,1,0,0,40,39,>50K,<=50K
45,1,12,14,0,9,4,4,0,1506,0,45,39,<=50K,<=50K
26,6,12,14,4,9,1,4,0,0,0,50,39,<=50K,<=50K
26,4,0,6,2,13,0,4,1,0,0,35,39,<=50K,<=50K
36,4,6,5,2,13,0,4,1,0,0,50,39,<=50K,<=50K
38,4,1,7,2,2,0,4,1,0,0,45,39,<=50K,<=50K
39,4,11,9,4,6,4,4,1,0,0,48,39,<=50K,>50K
52,5,14,15,2,3,0,4,1,0,0,40,39,<=50K,>50K
39,4,3,2,2,2,0,4,1,0,0,45,25,<=50K,<=50K
41,6,15,10,0,2,1,4,1,0,0,40,39,<=50K,<=50K
42,1,12,14,2,3,0,4,1,0,1902,60,39,>50K,>50K
47,4,9,13,2,11,0,4,1,0,0,70,39,<=50K,<=50K
28,1,8,11,2,10,0,2,1,0,0,46,39,<=50K,<=50K
25,1,9,13,4,9,3,4,1,0,0,35,39,<=50K,>50K
35,4,9,13,4,0,1,4,0,0,0,40,39,<=50K,<=50K
32,4,11,9,5,0,4,4,0,0,0,40,39,<=50K,<=50K
38,4,12,14,2,2,0,2,1,0,0,40,39,>50K,<=50K
44,4,15,10,2,12,0,4,1,0,0,18,39,>50K,<=50K
27,4,9,13,4,11,3,4,0,0,0,40,39,<=50K,<=50K
30,4,9,13,4,3,1,4,1,0,0,55,39,>50K,<=50K
30,4,9,13,4,11,1,4,1,0,1741,48,39,<=50K,<=50K
45,4,11,9,2,5,0,4,1,0,1628,45,39,<=50K,>50K
20,4,11,9,4,2,3,4,1,0,0,40,39,<=50K,<=50K
57,4,12,14,4,9,1,4,1,0,0,80,39,<=50K,<=50K
43,4,15,10,0,0,1,4,1,0,0,48,39,<=50K,<=50K
50,3,1,7,2,7,3,2,0,0,0,40,39,<=50K,>50K
28,4,5,4,2,6,2,1,0,0,0,48,2,<=50K,<=50K
25,4,11,9,2,12,2,4,0,0,0,48,39,>50K,<=50K
25,4,11,9,2,11,0,4,1,0,0,40,39,<=50K,<=50K
90,4,9,13,2,3,0,4,1,0,0,45,39,<=50K,>50K
38,1,9,13,5,9,4,2,1,0,0,40,39,<=50K,<=50K
35,4,9,13,3,3,4,4,0,0,0,40,39,<=50K,<=50K
50,7,9,13,2,3,0,4,1,0,0,40,1,>50K,<=50K
26,1,11,9,4,0,1,4,0,0,0,40,39,<=50K,<=50K
39,4,15,10,2,4,0,4,1,0,0,45,39,<=50K,<=50K
56,4,0,6,2,11,0,4,1,0,0,40,39,<=50K,<=50K
24,1,11,9,0,10,4,2,0,0,0,40,39,<=50K,<=50K
46,4,11,9,2,0,5,4,0,7688,0,40,39,>50K,<=50K
18,1,1,7,4,0,2,4,0,0,0,25,39,<=50K,<=50K
37,4,12,14,2,3,0,4,1,0,2415,60,39,>50K,<=50K
57,4,12,14,0,9,1,4,0,0,0,40,39,<=50K,<=50K
43,7,11,9,4,0,4,2,0,0,0,40,39,<=50K,<=50K
29,7,9,13,2,9,0,4,1,0,0,25,26,<=50K,<=50K
40,4,12,14,2,3,0,4,1,0,0,40,39,>50K,<=50K
44,6,9,13,2,3,0,4,1,0,0,40,39,<=50K,>50K
77,1,11,9,2,3,0,4,1,0,0,6,39,<=50K,<=50K
30,4,9,13,4,9,1,2,1,0,0,40,39,<=50K,<=50K
21,4,11,9,2,6,0,4,1,0,0,40,39,<=50K,<=50K
66,4,0,6,2,10,0,4,1,0,0,40,39,<=50K,<=50K
40,4,1,7,4,13,3,4,1,0,0,35,39,<=50K,<=50K
68,4,11,9,2,11,0,4,1,0,0,40,39,<=50K,>50K
64,4,11,9,6,7,1,4,0,0,0,38,39,<=50K,<=50K
26,4,9,13,4,9,1,4,0,0,0,50,39,<=50K,<=50K
32,4,15,10,2,3,0,4,1,0,0,40,39,>50K,>50K
32,4,11,9,4,0,3,4,1,0,0,38,39,<=50K,<=50K
51,1,12,14,2,9,0,4,1,0,0,40,39,>50K,>50K
50,4,12,14,2,9,0,4,1,15024,0,45,39,>50K,<=50K
49,4,9,13,2,11,0,4,1,0,0,50,39,>50K,>50K
28,4,9,13,4,13,4,4,1,0,0,20,39,<=50K,<=50K
29,4,11,9,0,7,4,4,0,0,0,36,39,<=50K,>50K
21,4,15,10,4,11,3,4,1,0,0,30,39,<=50K,>50K
28,4,11,9,4,0,4,2,0,0,0,40,39,<=50K,<=50K
55,4,0,6,2,2,0,4,1,0,0,40,39,<=50K,>50K
45,6,11,9,2,11,0,1,1,0,0,50,35,>50K,<=50K
35,4,15,10,4,11,1,4,1,0,0,40,39,<=50K,<=50K
31,3,1,7,5,7,1,2,1,0,0,40,39,<=50K,<=50K
26,4,12,14,4,9,1,4,1,8614,0,40,39,>50K,>50K
30,4,11,9,2,7,0,4,1,0,0,55,10,<=50K,<=50K
33,4,11,9,2,11,0,4,1,0,0,20,39,<=50K,<=50K
40,4,9,13,3,9,1,1,1,13550,0,40,0,>50K,>50K
23,4,9,13,4,3,1,4,1,0,0,40,39,<=50K,<=50K
35,4,15,10,4,11,1,4,0,0,0,40,39,<=50K,<=50K
48,6,1,7,2,4,0,4,1,0,0,50,39,>50K,>50K
39,1,0,6,0,5,3,2,1,0,0,40,39,<=50K,<=50K
53,1,14,15,0,9,1,4,0,0,0,50,39,<=50K,<=50K
49,0,11,9,2,0,0,4,1,0,0,40,39,>50K,>50K
31,4,9,13,4,3,1,2,0,0,0,40,39,<=50K,<=50K
36,4,11,9,2,2,0,4,1,3103,0,40,39,>50K,<=50K
60,5,15,10,2,3,0,4,1,7688,0,50,39,>50K,>50K
29,4,11,9,4,6,1,4,1,0,0,48,39,<=50K,<=50K
54,5,15,10,2,11,0,4,1,0,0,45,39,>50K,<=50K
28,3,7,12,1,7,5,4,0,0,0,3,39,<=50K,<=50K
34,4,11,9,2,2,0,4,1,0,0,50,39,<=50K,>50K
30,4,15,10,4,11,1,2,0,0,0,35,39,<=50K,<=50K
19,4,11,9,4,8,1,4,0,0,0,45,27,<=50K,<=50K
26,4,11,9,4,5,1,4,1,0,0,40,39,<=50K,<=50K
47,4,15,10,4,11,1,4,1,0,0,70,39,>50K,<=50K
50,4,11,9,0,3,4,4,1,0,0,38,39,<=50K,<=50K
30,4,9,13,4,3,4,4,0,0,0,45,39,>50K,<=50K
44,4,15,10,0,6,1,4,1,0,0,50,39,<=50K,<=50K
49,4,11,9,2,11,0,4,1,0,0,60,39,>50K,<=50K
75,6,12,14,3,9,1,4,0,0,0,50,39,<=50K,<=50K
37,4,9,13,2,11,0,4,1,0,0,55,39,>50K,<=50K
51,7,11,9,0,2,4,4,1,0,0,38,39,<=50K,<=50K
35,4,11,9,4,2,4,4,1,0,0,35,39,<=50K,>50K
28,4,15,10,4,11,2,4,0,0,0,40,39,<=50K,<=50K
66,6,11,9,2,4,0,4,1,1409,0,40,39,<=50K,<=50K
72,4,6,5,2,3,5,1,0,0,0,48,39,>50K,>50K
39,4,9,13,5,11,1,4,1,0,0,50,39,<=50K,<=50K
27,4,11,9,4,4,3,2,1,0,0,30,39,<=50K,<=50K
57,4,15,10,4,0,2,2,0,0,0,40,22,<=50K,<=50K
24,4,5,4,2,2,0,4,1,2635,0,38,39,<=50K,<=50K
28,4,11,9,4,2,3,4,1,0,0,70,39,<=50K,<=50K
23,4,15,10,3,7,1,4,0,0,0,50,39,<=50K,<=50K
31,4,9,13,4,3,1,4,0,0,1408,40,39,<=50K,<=50K
23,4,15,10,4,7,3,4,0,0,0,20,39,<=50K,<=50K
31,4,15,10,4,7,1,4,0,0,0,40,39,<=50K,<=50K
27,1,9,13,4,9,1,4,0,0,0,40,39,<=50K,<=50K
30,4,9,13,2,9,0,4,1,0,1740,45,39,<=50K,<=50K
31,4,14,15,4,9,1,4,0,0,0,80,27,<=50K,>50K
34,4,12,14,4,9,1,4,1,4865,0,60,39,<=50K,<=50K
57,0,11,9,4,0,1,4,1,0,2258,40,39,<=50K,<=50K
39,4,12,14,2,3,0,4,1,0,0,40,4,>50K,<=50K
23,4,1,7,4,2,3,4,1,0,0,40,39,<=50K,>50K
24,1,7,12,2,7,5,4,0,0,0,40,39,<=50K,<=50K
36,4,10,16,4,9,1,4,1,0,0,40,8,<=50K,<=50K
32,4,15,10,0,7,2,4,1,0,0,40,26,<=50K,<=50K
35,4,7,12,0,7,3,4,0,0,0,40,39,<=50K,>50K
36,4,9,13,2,3,0,4,1,0,0,40,39,<=50K,<=50K
23,3,9,13,4,7,1,4,0,0,0,50,39,<=50K,<=50K
47,4,8,11,2,6,0,4,1,0,0,40,39,>50K,<=50K
35,4,11,9,4,5,1,4,1,0,0,40,39,<=50K,<=50K
44,0,15,10,2,12,0,4,1,0,0,40,39,<=50K,>50K
32,7,12,14,2,9,0,4,1,0,0,50,39,<=50K,<=50K
32,4,7,12,2,3,5,4,0,0,1485,40,39,>50K,<=50K
63,6,15,10,2,9,5,4,0,20051,0,10,39,>50K,<=50K
34,4,8,11,2,2,0,4,1,0,0,40,39,<=50K,<=50K
27,4,1,7,2,11,3,2,1,0,0,35,39,<=50K,>50K
23,4,11,9,5,3,4,4,0,0,0,42,39,<=50K,<=50K
19,3,15,10,4,7,2,0,0,0,0,40,39,<=50K,<=50K
50,4,0,6,2,2,0,4,1,0,0,38,39,<=50K,<=50K
49,7,15,10,2,9,0,4,1,0,0,40,39,<=50K,<=50K
36,4,15,10,2,3,0,4,1,0,0,40,39,>50K,<=50K
23,4,9,13,4,3,4,4,1,0,0,40,39,<=50K,<=50K
61,4,5,4,6,7,4,2,0,0,0,38,39,<=50K,<=50K
41,4,15,10,2,4,0,4,1,0,0,16,39,<=50K,<=50K
27,6,9,13,2,3,0,4,1,0,0,60,39,>50K,<=50K
53,4,9,13,0,3,1,4,1,0,0,70,39,<=50K,<=50K
17,6,0,6,4,0,3,4,1,0,0,10,39,<=50K,>50K
23,3,11,9,4,7,1,4,1,0,0,30,39,<=50K,<=50K
53,4,15,10,4,2,1,4,1,0,0,40,39,<=50K,<=50K
28,4,11,9,2,2,0,4,1,0,1848,42,39,>50K,<=50K
24,4,9,13,3,9,3,4,0,0,0,40,39,<=50K,<=50K
22,4,15,10,4,0,1,4,0,0,0,20,39,<=50K,<=50K
53,4,9,13,2,11,0,4,1,0,0,50,39,>50K,<=50K
18,4,1,7,4,7,2,2,1,0,0,20,39,<=50K,>50K
24,4,15,10,4,11,4,4,1,0,0,50,25,<=50K,<=50K
20,4,11,9,4,11,1,4,0,0,0,40,39,<=50K,>50K
30,1,5,4,2,13,0,4,1,0,0,40,39,<=50K,<=50K
37,7,8,11,4,9,1,4,1,8614,0,40,39,>50K,<=50K
34,4,11,9,2,13,0,4,1,0,0,40,39,<=50K,<=50K
19,4,11,9,4,5,3,4,1,0,0,30,39,<=50K,<=50K
20,4,2,8,4,0,3,4,0,0,0,40,25,<=50K,<=50K
47,4,11,9,0,7,1,1,0,0,0,40,39,<=50K,<=50K
20,3,15,10,4,7,3,4,1,0,0,32,39,<=50K,>50K
22,4,9,13,4,9,3,4,0,0,0,40,39,<=50K,>50K
42,1,12,14,2,3,0,4,1,0,1977,40,39,>50K,<=50K
60,4,15,10,0,0,1,4,0,0,0,40,39,<=50K,<=50K
32,4,11,9,4,8,4,4,0,0,0,40,25,<=50K,<=50K
46,4,11,9,2,3,0,4,1,0,0,40,39,>50K,<=50K
66,4,11,9,6,0,1,4,0,0,0,40,39,<=50K,<=50K
37,4,9,13,2,7,5,1,0,0,0,30,39,>50K,>50K
34,4,15,10,0,3,3,4,1,0,0,44,39,<=50K,<=50K
45,4,9,13,4,9,1,4,1,0,0,46,39,<=50K,<=50K
35,4,1,7,2,4,0,4,1,0,0,40,39,<=50K,<=50K
63,3,11,9,2,7,0,4,1,0,0,40,39,<=50K,<=50K
51,1,15,10,2,3,0,2,1,0,0,40,39,>50K,<=50K
36,1,15,10,2,10,0,4,1,0,0,40,39,>50K,<=50K
25,0,11,9,4,0,3,2,1,0,0,40,39,<=50K,<=50K
51,4,11,9,0,7,4,4,0,0,0,38,39,<=50K,<=50K
25,6,15,10,4,6,3,4,1,0,0,40,39,<=50K,<=50K
19,4,11,9,4,4,3,4,1,0,0,45,39,<=50K,<=50K
47,4,15,10,2,3,0,4,1,0,0,45,39,<=50K,>50K
59,1,11,9,5,10,4,2,0,0,0,40,39,<=50K,<=50K
34,4,9,13,2,3,0,4,1,0,0,40,39,>50K,<=50K
40,4,15,10,5,3,4,4,0,0,0,60,39,<=50K,>50K
42,4,11,9,0,6,1,4,1,0,0,45,39,<=50K,<=50K
28,3,11,9,2,7,5,4,0,0,0,17,15,<=50K,>50K
37,4,12,14,2,3,0,4,1,0,0,60,39,>50K,>50K
51,5,7,12,2,11,0,4,1,0,0,38,39,>50K,<=50K
25,4,11,9,4,0,3,4,1,0,0,36,39,<=50K,<=50K
31,0,11,9,2,0,5,4,0,0,0,40,39,>50K,<=50K
37,4,11,9,2,7,0,4,1,0,0,44,39,>50K,>50K
42,4,7,12,2,11,0,4,1,0,0,45,39,>50K,>50K
29,3,9,13,4,7,1,4,1,0,0,40,39,<=50K,<=50K
35,4,15,10,0,11,1,4,1,0,0,50,39,<=50K,>50K
51,4,9,13,2,11,0,4,1,0,0,47,39,>50K,>50K
22,3,15,10,4,7,3,4,1,0,0,36,39,<=50K,>50K
49,4,15,10,2,2,0,4,1,0,1485,40,39,>50K,<=50K
26,4,9,13,4,9,1,1,1,0,0,16,23,<=50K,<=50K
56,1,11,9,0,0,1,4,0,0,0,46,39,<=50K,<=50K
52,4,15,10,2,9,0,4,1,0,0,45,39,>50K,<=50K
61,6,12,14,2,2,0,4,1,0,0,4,27,<=50K,<=50K
47,7,9,13,0,3,1,4,0,0,0,40,39,>50K,<=50K
52,4,8,11,2,2,0,4,1,0,0,40,39,<=50K,<=50K
30,4,11,9,0,2,4,4,0,0,0,40,39,<=50K,<=50K
43,5,15,10,2,11,0,4,1,99999,0,55,39,>50K,>50K
35,4,15,10,2,13,0,1,1,0,0,40,27,<=50K,<=50K
17,3,2,8,4,7,3,4,1,0,0,40,39,<=50K,>50K
42,4,11,9,2,2,0,4,1,0,1887,40,39,>50K,<=50K
26,4,15,10,3,2,2,2,0,0,0,35,5,<=50K,<=50K
58,1,11,9,2,4,0,4,1,0,0,40,39,<=50K,>50K
66,4,15,10,2,11,0,4,1,5556,0,40,39,>50K,<=50K
30,4,11,9,2,10,0,4,1,0,0,60,39,>50K,<=50K
46,4,15,10,5,0,4,4,0,0,0,40,39,<=50K,>50K
45,4,15,10,2,0,5,4,0,0,1902,35,39,>50K,<=50K
57,4,11,9,4,11,4,4,0,0,0,40,39,<=50K,<=50K
25,4,9,13,4,3,3,4,1,0,0,40,39,<=50K,<=50K
21,7,15,10,4,12,3,4,0,0,0,10,39,<=50K,<=50K
37,4,11,9,0,2,1,4,1,0,1669,55,39,<=50K,>50K
45,1,12,14,0,9,1,4,0,0,0,30,39,<=50K,>50K
61,3,10,16,6,7,1,4,0,0,0,5,39,<=50K,>50K
39,4,11,9,4,2,3,4,1,0,0,40,39,<=50K,<=50K
42,4,11,9,2,0,5,4,0,0,0,53,39,<=50K,<=50K
20,4,11,9,4,6,3,4,0,0,0,40,39,<=50K,>50K
23,4,11,9,4,10,3,2,1,0,0,16,39,<=50K,<=50K
25,4,9,13,4,12,3,4,1,0,0,40,39,<=50K,>50K
47,4,4,3,4,8,3,4,0,0,0,40,7,<=50K,<=50K
24,4,11,9,4,11,3,4,1,0,0,45,39,<=50K,<=50K
20,3,15,10,4,7,3,1,0,0,0,15,39,<=50K,<=50K
35,4,11,9,4,2,1,4,1,0,0,70,39,<=50K,<=50K
44,1,11,9,2,7,5,2,0,0,0,38,22,>50K,<=50K
47,7,15,10,2,9,0,4,1,0,0,50,39,<=50K,<=50K
28,7,1,7,5,0,4,1,0,0,0,40,18,<=50K,<=50K
41,1,12,14,0,9,4,4,0,0,0,60,39,<=50K,<=50K
31,4,11,9,4,0,1,4,0,0,0,40,39,<=50K,<=50K
27,4,12,14,4,3,1,4,0,0,0,25,39,<=50K,<=50K
47,4,8,11,2,2,0,4,1,5013,0,40,39,<=50K,<=50K
44,4,11,9,4,11,1,1,0,0,0,40,39,<=50K,<=50K
61,4,15,10,4,8,1,4,0,0,0,40,39,<=50K,<=50K
42,0,15,10,0,0,2,4,0,0,0,40,33,<=50K,<=50K
46,4,11,9,4,7,1,4,0,0,0,28,39,<=50K,>50K
46,4,9,13,2,3,0,4,1,0,0,50,39,>50K,<=50K
54,1,12,14,6,9,4,4,0,0,0,38,39,<=50K,<=50K
49,4,11,9,6,12,4,4,1,0,0,40,39,<=50K,<=50K
56,1,15,10,6,0,4,4,0,0,0,40,39,<=50K,<=50K
52,4,12,14,0,9,3,4,0,0,0,40,39,<=50K,<=50K
34,4,11,9,2,13,0,4,1,0,0,40,33,<=50K,<=50K
25,6,11,9,2,2,0,4,1,0,0,40,39,<=50K,<=50K
18,4,1,7,4,9,3,4,0,0,0,40,39,<=50K,<=50K
58,4,11,9,2,6,0,4,1,0,0,40,39,<=50K,<=50K
31,7,9,13,0,9,1,4,1,0,0,40,39,<=50K,<=50K
29,4,15,10,2,2,0,4,1,0,0,55,39,<=50K,>50K
28,4,1,7,4,6,1,2,1,0,0,40,39,<=50K,<=50K
30,4,15,10,4,0,1,4,1,0,0,48,39,<=50K,<=50K
21,3,15,10,4,7,3,4,1,0,0,30,39,<=50K,<=50K
44,4,12,14,2,9,0,4,1,0,1887,35,39,>50K,<=50K
75,4,0,6,6,8,1,4,0,0,0,70,39,<=50K,>50K
